steps,date,interval
00,2012-11-01,820,weekday
00,2012-11-01,825,weekday
00,2012-11-01,830,weekday
00,2012-11-01,835,weekday
00,2012-11-01,840,weekday
00,2012-11-01,845,weekday
00,2012-11-01,850,weekday
00,2012-11-01,855,weekday
00,2012-11-01,900,weekday
00,2012-11-01,905,weekday
00,2012-11-01,910,weekday
00,2012-11-01,915,weekday
00,2012-11-01,920,weekday
00,2012-11-01,925,weekday
00,2012-11-01,930,weekday
00,2012-11-01,935,weekday
00,2012-11-01,940,weekday
00,2012-11-01,945,weekday
00,2012-11-01,950,weekday
00,2012-11-01,955,weekday
00,2012-11-01,1000,weekday
00,2012-11-01,1005,weekday
00,2012-11-01,1010,weekday
00,2012-11-01,1015,weekday
00,2012-11-01,1020,weekday
00,2012-11-01,1025,weekday
00,2012-11-01,1030,weekday
00,2012-11-01,1035,weekday
00,2012-11-01,1040,weekday
00,2012-11-01,1045,weekday
00,2012-11-01,1050,weekday
00,2012-11-01,1055,weekday
00,2012-11-01,1100,weekday
00,2012-11-01,1105,weekday
00,2012-11-01,1110,weekday
00,2012-11-01,1115,weekday
00,2012-11-01,1120,weekday
00,2012-11-01,1125,weekday
00,2012-11-01,1130,weekday
00,2012-11-01,1135,weekday
00,2012-11-01,1140,weekday
00,2012-11-01,1145,weekday
00,2012-11-01,1150,weekday
00,2012-11-01,1155,weekday
00,2012-11-01,1200,weekday
00,2012-11-01,1205,weekday
00,2012-11-01,1210,weekday
00,2012-11-01,1215,weekday
00,2012-11-01,1220,weekday
00,2012-11-01,1225,weekday
00,2012-11-01,1230,weekday
00,2012-11-01,1235,weekday
00,2012-11-01,1240,weekday
00,2012-11-01,1245,weekday
00,2012-11-01,1250,weekday
00,2012-11-01,1255,weekday
00,2012-11-01,1300,weekday
00,2012-11-01,1305,weekday
00,2012-11-01,1310,weekday
00,2012-11-01,1315,weekday
00,2012-11-01,1320,weekday
00,2012-11-01,1325,weekday
00,2012-11-01,1330,weekday
00,2012-11-01,1335,weekday
00,2012-11-01,1340,weekday
00,2012-11-01,1345,weekday
00,2012-11-01,1350,weekday
00,2012-11-01,1355,weekday
00,2012-11-01,1400,weekday
00,2012-11-01,1405,weekday
00,2012-11-01,1410,weekday
00,2012-11-01,1415,weekday
00,2012-11-01,1420,weekday
00,2012-11-01,1425,weekday
00,2012-11-01,1430,weekday
00,2012-11-01,1435,weekday
00,2012-11-01,1440,weekday
00,2012-11-01,1445,weekday
00,2012-11-01,1450,weekday
00,2012-11-01,1455,weekday
00,2012-11-01,1500,weekday
00,2012-11-01,1505,weekday
00,2012-11-01,1510,weekday
00,2012-11-01,1515,weekday
00,2012-11-01,1520,weekday
00,2012-11-01,1525,weekday
00,2012-11-01,1530,weekday
00,2012-11-01,1535,weekday
00,2012-11-01,1540,weekday
00,2012-11-01,1545,weekday
00,2012-11-01,1550,weekday
00,2012-11-01,1555,weekday
00,2012-11-01,1600,weekday
00,2012-11-01,1605,weekday
00,2012-11-01,1610,weekday
00,2012-11-01,1615,weekday
00,2012-11-01,1620,weekday
00,2012-11-01,1625,weekday
00,2012-11-01,1630,weekday
00,2012-11-01,1635,weekday
00,2012-11-01,1640,weekday
00,2012-11-01,1645,weekday
00,2012-11-01,1650,weekday
00,2012-11-01,1655,weekday
00,2012-11-01,1700,weekday
00,2012-11-01,1705,weekday
00,2012-11-01,1710,weekday
00,2012-11-01,1715,weekday
00,2012-11-01,1720,weekday
00,2012-11-01,1725,weekday
00,2012-11-01,1730,weekday
00,2012-11-01,1735,weekday
00,2012-11-01,1740,weekday
00,2012-11-01,1745,weekday
00,2012-11-01,1750,weekday
00,2012-11-01,1755,weekday
00,2012-11-01,1800,weekday
00,2012-11-01,1805,weekday
00,2012-11-01,1810,weekday
00,2012-11-01,1815,weekday
00,2012-11-01,1820,weekday
00,2012-11-01,1825,weekday
00,2012-11-01,1830,weekday
00,2012-11-01,1835,weekday
00,2012-11-01,1840,weekday
00,2012-11-01,1845,weekday
00,2012-11-01,1850,weekday
00,2012-11-01,1855,weekday
00,2012-11-01,1900,weekday
00,2012-11-01,1905,weekday
00,2012-11-01,1910,weekday
00,2012-11-01,1915,weekday
00,2012-11-01,1920,weekday
00,2012-11-01,1925,weekday
00,2012-11-01,1930,weekday
00,2012-11-01,1935,weekday
00,2012-11-01,1940,weekday
00,2012-11-01,1945,weekday
00,2012-11-01,1950,weekday
00,2012-11-01,1955,weekday
00,2012-11-01,2000,weekday
00,2012-11-01,2005,weekday
00,2012-11-01,2010,weekday
00,2012-11-01,2015,weekday
00,2012-11-01,2020,weekday
00,2012-11-01,2025,weekday
00,2012-11-01,2030,weekday
00,2012-11-01,2035,weekday
00,2012-11-01,2040,weekday
00,2012-11-01,2045,weekday
00,2012-11-01,2050,weekday
00,2012-11-01,2055,weekday
00,2012-11-01,2100,weekday
00,2012-11-01,2105,weekday
00,2012-11-01,2110,weekday
00,2012-11-01,2115,weekday
00,2012-11-01,2120,weekday
00,2012-11-01,2125,weekday
00,2012-11-01,2130,weekday
00,2012-11-01,2135,weekday
00,2012-11-01,2140,weekday
00,2012-11-01,2145,weekday
00,2012-11-01,2150,weekday
00,2012-11-01,2155,weekday
00,2012-11-01,2200,weekday
00,2012-11-01,2205,weekday
00,2012-11-01,2210,weekday
00,2012-11-01,2215,weekday
00,2012-11-01,2220,weekday
00,2012-11-01,2225,weekday
00,2012-11-01,2230,weekday
00,2012-11-01,2235,weekday
00,2012-11-01,2240,weekday
00,2012-11-01,2245,weekday
00,2012-11-01,2250,weekday
00,2012-11-01,2255,weekday
00,2012-11-01,2300,weekday
00,2012-11-01,2305,weekday
00,2012-11-01,2310,weekday
00,2012-11-01,2315,weekday
00,2012-11-01,2320,weekday
00,2012-11-01,2325,weekday
00,2012-11-01,2330,weekday
00,2012-11-01,2335,weekday
00,2012-11-01,2340,weekday
00,2012-11-01,2345,weekday
00,2012-11-01,2350,weekday
00,2012-11-01,2355,weekday
00,2012-11-02,0,weekday
00,2012-11-02,5,weekday
00,2012-11-02,10,weekday
00,2012-11-02,15,weekday
00,2012-11-02,20,weekday
00,2012-11-02,25,weekday
00,2012-11-02,30,weekday
00,2012-11-02,35,weekday
00,2012-11-02,40,weekday
00,2012-11-02,45,weekday
00,2012-11-02,50,weekday
00,2012-11-02,55,weekday
00,2012-11-02,100,weekday
00,2012-11-02,105,weekday
00,2012-11-02,110,weekday
00,2012-11-02,115,weekday
00,2012-11-02,120,weekday
00,2012-11-02,125,weekday
00,2012-11-02,130,weekday
00,2012-11-02,135,weekday
00,2012-11-02,140,weekday
00,2012-11-02,145,weekday
00,2012-11-02,150,weekday
00,2012-11-02,155,weekday
00,2012-11-02,200,weekday
00,2012-11-02,205,weekday
00,2012-11-02,210,weekday
00,2012-11-02,215,weekday
00,2012-11-02,220,weekday
00,2012-11-02,225,weekday
00,2012-11-02,230,weekday
00,2012-11-02,235,weekday
00,2012-11-02,240,weekday
00,2012-11-02,245,weekday
00,2012-11-02,250,weekday
00,2012-11-02,255,weekday
00,2012-11-02,300,weekday
00,2012-11-02,305,weekday
00,2012-11-02,310,weekday
00,2012-11-02,315,weekday
00,2012-11-02,320,weekday
00,2012-11-02,325,weekday
00,2012-11-02,330,weekday
00,2012-11-02,335,weekday
00,2012-11-02,340,weekday
00,2012-11-02,345,weekday
00,2012-11-02,350,weekday
00,2012-11-02,355,weekday
00,2012-11-02,400,weekday
00,2012-11-02,405,weekday
00,2012-11-02,410,weekday
00,2012-11-02,415,weekday
00,2012-11-02,420,weekday
00,2012-11-02,425,weekday
00,2012-11-02,430,weekday
00,2012-11-02,435,weekday
00,2012-11-02,440,weekday
00,2012-11-02,445,weekday
00,2012-11-02,450,weekday
00,2012-11-02,455,weekday
00,2012-11-02,500,weekday
00,2012-11-02,505,weekday
00,2012-11-02,510,weekday
00,2012-11-02,515,weekday
00,2012-11-02,520,weekday
00,2012-11-02,525,weekday
00,2012-11-02,530,weekday
00,2012-11-02,535,weekday
00,2012-11-02,540,weekday
00,2012-11-02,545,weekday
00,2012-11-02,550,weekday
00,2012-11-02,555,weekday
00,2012-11-02,600,weekday
00,2012-11-02,605,weekday
00,2012-11-02,610,weekday
00,2012-11-02,615,weekday
00,2012-11-02,620,weekday
00,2012-11-02,625,weekday
00,2012-11-02,630,weekday
00,2012-11-02,635,weekday
00,2012-11-02,640,weekday
00,2012-11-02,645,weekday
00,2012-11-02,650,weekday
00,2012-11-02,655,weekday
00,2012-11-02,700,weekday
00,2012-11-02,705,weekday
00,2012-11-02,710,weekday
117117,2012-11-02,715,weekday
00,2012-11-02,720,weekday
3434,2012-11-02,725,weekday
121121,2012-11-02,730,weekday
2727,2012-11-02,735,weekday
7070,2012-11-02,740,weekday
4545,2012-11-02,745,weekday
99,2012-11-02,750,weekday
8080,2012-11-02,755,weekday
138138,2012-11-02,800,weekday
9595,2012-11-02,805,weekday
556556,2012-11-02,810,weekday
753753,2012-11-02,815,weekday
747747,2012-11-02,820,weekday
731731,2012-11-02,825,weekday
748748,2012-11-02,830,weekday
708708,2012-11-02,835,weekday
377377,2012-11-02,840,weekday
190190,2012-11-02,845,weekday
665665,2012-11-02,850,weekday
4747,2012-11-02,855,weekday
1616,2012-11-02,900,weekday
00,2012-11-02,905,weekday
4242,2012-11-02,910,weekday
6060,2012-11-02,915,weekday
1717,2012-11-02,920,weekday
00,2012-11-02,925,weekday
00,2012-11-02,930,weekday
00,2012-11-02,935,weekday
1010,2012-11-02,940,weekday
2727,2012-11-02,945,weekday
00,2012-11-02,950,weekday
4646,2012-11-02,955,weekday
487487,2012-11-02,1000,weekday
356356,2012-11-02,1005,weekday
146146,2012-11-02,1010,weekday
00,2012-11-02,1015,weekday
00,2012-11-02,1020,weekday
00,2012-11-02,1025,weekday
88,2012-11-02,1030,weekday
8080,2012-11-02,1035,weekday
00,2012-11-02,1040,weekday
00,2012-11-02,1045,weekday
00,2012-11-02,1050,weekday
00,2012-11-02,1055,weekday
00,2012-11-02,1100,weekday
00,2012-11-02,1105,weekday
00,2012-11-02,1110,weekday
00,2012-11-02,1115,weekday
00,2012-11-02,1120,weekday
00,2012-11-02,1125,weekday
00,2012-11-02,1130,weekday
00,2012-11-02,1135,weekday
415415,2012-11-02,1140,weekday
270270,2012-11-02,1145,weekday
1717,2012-11-02,1150,weekday
00,2012-11-02,1155,weekday
00,2012-11-02,1200,weekday
00,2012-11-02,1205,weekday
328328,2012-11-02,1210,weekday
2828,2012-11-02,1215,weekday
00,2012-11-02,1220,weekday
4949,2012-11-02,1225,weekday
00,2012-11-02,1230,weekday
00,2012-11-02,1235,weekday
00,2012-11-02,1240,weekday
00,2012-11-02,1245,weekday
00,2012-11-02,1250,weekday
00,2012-11-02,1255,weekday
00,2012-11-02,1300,weekday
00,2012-11-02,1305,weekday
9595,2012-11-02,1310,weekday
00,2012-11-02,1315,weekday
00,2012-11-02,1320,weekday
00,2012-11-02,1325,weekday
00,2012-11-02,1330,weekday
00,2012-11-02,1335,weekday
00,2012-11-02,1340,weekday
00,2012-11-02,1345,weekday
00,2012-11-02,1350,weekday
00,2012-11-02,1355,weekday
00,2012-11-02,1400,weekday
1717,2012-11-02,1405,weekday
1111,2012-11-02,1410,weekday
2020,2012-11-02,1415,weekday
00,2012-11-02,1420,weekday
00,2012-11-02,1425,weekday
00,2012-11-02,1430,weekday
4646,2012-11-02,1435,weekday
00,2012-11-02,1440,weekday
00,2012-11-02,1445,weekday
9494,2012-11-02,1450,weekday
00,2012-11-02,1455,weekday
00,2012-11-02,1500,weekday
7272,2012-11-02,1505,weekday
8989,2012-11-02,1510,weekday
00,2012-11-02,1515,weekday
00,2012-11-02,1520,weekday
00,2012-11-02,1525,weekday
00,2012-11-02,1530,weekday
00,2012-11-02,1535,weekday
00,2012-11-02,1540,weekday
00,2012-11-02,1545,weekday
00,2012-11-02,1550,weekday
00,2012-11-02,1555,weekday
00,2012-11-02,1600,weekday
00,2012-11-02,1605,weekday
00,2012-11-02,1610,weekday
1414,2012-11-02,1615,weekday
112112,2012-11-02,1620,weekday
124124,2012-11-02,1625,weekday
9797,2012-11-02,1630,weekday
00,2012-11-02,1635,weekday
1515,2012-11-02,1640,weekday
00,2012-11-02,1645,weekday
00,2012-11-02,1650,weekday
00,2012-11-02,1655,weekday
1717,2012-11-02,1700,weekday
00,2012-11-02,1705,weekday
00,2012-11-02,1710,weekday
00,2012-11-02,1715,weekday
00,2012-11-02,1720,weekday
00,2012-11-02,1725,weekday
00,2012-11-02,1730,weekday
00,2012-11-02,1735,weekday
5454,2012-11-02,1740,weekday
130130,2012-11-02,1745,weekday
66,2012-11-02,1750,weekday
5757,2012-11-02,1755,weekday
2727,2012-11-02,1800,weekday
00,2012-11-02,1805,weekday
3838,2012-11-02,1810,weekday
5252,2012-11-02,1815,weekday
9393,2012-11-02,1820,weekday
5353,2012-11-02,1825,weekday
00,2012-11-02,1830,weekday
5555,2012-11-02,1835,weekday
00,2012-11-02,1840,weekday
7474,2012-11-02,1845,weekday
1414,2012-11-02,1850,weekday
00,2012-11-02,1855,weekday
00,2012-11-02,1900,weekday
00,2012-11-02,1905,weekday
00,2012-11-02,1910,weekday
00,2012-11-02,1915,weekday
9898,2012-11-02,1920,weekday
5656,2012-11-02,1925,weekday
5454,2012-11-02,1930,weekday
5050,2012-11-02,1935,weekday
00,2012-11-02,1940,weekday
4040,2012-11-02,1945,weekday
1515,2012-11-02,1950,weekday
1515,2012-11-02,1955,weekday
3535,2012-11-02,2000,weekday
00,2012-11-02,2005,weekday
00,2012-11-02,2010,weekday
00,2012-11-02,2015,weekday
00,2012-11-02,2020,weekday
00,2012-11-02,2025,weekday
00,2012-11-02,2030,weekday
00,2012-11-02,2035,weekday
00,2012-11-02,2040,weekday
2424,2012-11-02,2045,weekday
00,2012-11-02,2050,weekday
00,2012-11-02,2055,weekday
00,2012-11-02,2100,weekday
00,2012-11-02,2105,weekday
7777,2012-11-02,2110,weekday
00,2012-11-02,2115,weekday
00,2012-11-02,2120,weekday
00,2012-11-02,2125,weekday
00,2012-11-02,2130,weekday
00,2012-11-02,2135,weekday
00,2012-11-02,2140,weekday
00,2012-11-02,2145,weekday
00,2012-11-02,2150,weekday
00,2012-11-02,2155,weekday
00,2012-11-02,2200,weekday
00,2012-11-02,2205,weekday
00,2012-11-02,2210,weekday
00,2012-11-02,2215,weekday
00,2012-11-02,2220,weekday
00,2012-11-02,2225,weekday
00,2012-11-02,2230,weekday
00,2012-11-02,2235,weekday
00,2012-11-02,2240,weekday
00,2012-11-02,2245,weekday
00,2012-11-02,2250,weekday
00,2012-11-02,2255,weekday
00,2012-11-02,2300,weekday
00,2012-11-02,2305,weekday
00,2012-11-02,2310,weekday
00,2012-11-02,2315,weekday
00,2012-11-02,2320,weekday
00,2012-11-02,2325,weekday
00,2012-11-02,2330,weekday
00,2012-11-02,2335,weekday
00,2012-11-02,2340,weekday
00,2012-11-02,2345,weekday
00,2012-11-02,2350,weekday
00,2012-11-02,2355,weekday
00,2012-11-03,0,weekend
00,2012-11-03,5,weekend
00,2012-11-03,10,weekend
00,2012-11-03,15,weekend
00,2012-11-03,20,weekend
00,2012-11-03,25,weekend
00,2012-11-03,30,weekend
00,2012-11-03,35,weekend
00,2012-11-03,40,weekend
00,2012-11-03,45,weekend
00,2012-11-03,50,weekend
00,2012-11-03,55,weekend
00,2012-11-03,100,weekend
00,2012-11-03,105,weekend
00,2012-11-03,110,weekend
00,2012-11-03,115,weekend
00,2012-11-03,120,weekend
00,2012-11-03,125,weekend
00,2012-11-03,130,weekend
00,2012-11-03,135,weekend
00,2012-11-03,140,weekend
00,2012-11-03,145,weekend
00,2012-11-03,150,weekend
00,2012-11-03,155,weekend
00,2012-11-03,200,weekend
00,2012-11-03,205,weekend
00,2012-11-03,210,weekend
00,2012-11-03,215,weekend
00,2012-11-03,220,weekend
00,2012-11-03,225,weekend
00,2012-11-03,230,weekend
00,2012-11-03,235,weekend
00,2012-11-03,240,weekend
00,2012-11-03,245,weekend
00,2012-11-03,250,weekend
00,2012-11-03,255,weekend
00,2012-11-03,300,weekend
00,2012-11-03,305,weekend
00,2012-11-03,310,weekend
00,2012-11-03,315,weekend
00,2012-11-03,320,weekend
00,2012-11-03,325,weekend
00,2012-11-03,330,weekend
00,2012-11-03,335,weekend
00,2012-11-03,340,weekend
00,2012-11-03,345,weekend
00,2012-11-03,350,weekend
00,2012-11-03,355,weekend
00,2012-11-03,400,weekend
00,2012-11-03,405,weekend
00,2012-11-03,410,weekend
00,2012-11-03,415,weekend
00,2012-11-03,420,weekend
00,2012-11-03,425,weekend
00,2012-11-03,430,weekend
00,2012-11-03,435,weekend
00,2012-11-03,440,weekend
00,2012-11-03,445,weekend
00,2012-11-03,450,weekend
00,2012-11-03,455,weekend
00,2012-11-03,500,weekend
00,2012-11-03,505,weekend
00,2012-11-03,510,weekend
00,2012-11-03,515,weekend
00,2012-11-03,520,weekend
00,2012-11-03,525,weekend
00,2012-11-03,530,weekend
00,2012-11-03,535,weekend
00,2012-11-03,540,weekend
00,2012-11-03,545,weekend
00,2012-11-03,550,weekend
00,2012-11-03,555,weekend
00,2012-11-03,600,weekend
00,2012-11-03,605,weekend
00,2012-11-03,610,weekend
00,2012-11-03,615,weekend
00,2012-11-03,620,weekend
00,2012-11-03,625,weekend
00,2012-11-03,630,weekend
00,2012-11-03,635,weekend
00,2012-11-03,640,weekend
00,2012-11-03,645,weekend
00,2012-11-03,650,weekend
00,2012-11-03,655,weekend
2424,2012-11-03,700,weekend
5757,2012-11-03,705,weekend
00,2012-11-03,710,weekend
00,2012-11-03,715,weekend
00,2012-11-03,720,weekend
4040,2012-11-03,725,weekend
4949,2012-11-03,730,weekend
00,2012-11-03,735,weekend
4343,2012-11-03,740,weekend
99,2012-11-03,745,weekend
00,2012-11-03,750,weekend
77,2012-11-03,755,weekend
3535,2012-11-03,800,weekend
99,2012-11-03,805,weekend
3131,2012-11-03,810,weekend
3232,2012-11-03,815,weekend
9090,2012-11-03,820,weekend
2727,2012-11-03,825,weekend
2525,2012-11-03,830,weekend
00,2012-11-03,835,weekend
5858,2012-11-03,840,weekend
241241,2012-11-03,845,weekend
509509,2012-11-03,850,weekend
508508,2012-11-03,855,weekend
198198,2012-11-03,900,weekend
450450,2012-11-03,905,weekend
443443,2012-11-03,910,weekend
494494,2012-11-03,915,weekend
461461,2012-11-03,920,weekend
533533,2012-11-03,925,weekend
496496,2012-11-03,930,weekend
319319,2012-11-03,935,weekend
6060,2012-11-03,940,weekend
00,2012-11-03,945,weekend
00,2012-11-03,950,weekend
00,2012-11-03,955,weekend
00,2012-11-03,1000,weekend
00,2012-11-03,1005,weekend
00,2012-11-03,1010,weekend
4040,2012-11-03,1015,weekend
00,2012-11-03,1020,weekend
00,2012-11-03,1025,weekend
00,2012-11-03,1030,weekend
00,2012-11-03,1035,weekend
00,2012-11-03,1040,weekend
00,2012-11-03,1045,weekend
00,2012-11-03,1050,weekend
00,2012-11-03,1055,weekend
00,2012-11-03,1100,weekend
00,2012-11-03,1105,weekend
00,2012-11-03,1110,weekend
00,2012-11-03,1115,weekend
00,2012-11-03,1120,weekend
2929,2012-11-03,1125,weekend
1212,2012-11-03,1130,weekend
6060,2012-11-03,1135,weekend
88,2012-11-03,1140,weekend
4343,2012-11-03,1145,weekend
5454,2012-11-03,1150,weekend
6868,2012-11-03,1155,weekend
104104,2012-11-03,1200,weekend
00,2012-11-03,1205,weekend
00,2012-11-03,1210,weekend
5050,2012-11-03,1215,weekend
266266,2012-11-03,1220,weekend
6565,2012-11-03,1225,weekend
00,2012-11-03,1230,weekend
00,2012-11-03,1235,weekend
5252,2012-11-03,1240,weekend
00,2012-11-03,1245,weekend
5252,2012-11-03,1250,weekend
9494,2012-11-03,1255,weekend
179179,2012-11-03,1300,weekend
00,2012-11-03,1305,weekend
00,2012-11-03,1310,weekend
154154,2012-11-03,1315,weekend
3333,2012-11-03,1320,weekend
1616,2012-11-03,1325,weekend
7979,2012-11-03,1330,weekend
119119,2012-11-03,1335,weekend
00,2012-11-03,1340,weekend
00,2012-11-03,1345,weekend
4141,2012-11-03,1350,weekend
6666,2012-11-03,1355,weekend
00,2012-11-03,1400,weekend
4444,2012-11-03,1405,weekend
3131,2012-11-03,1410,weekend
1212,2012-11-03,1415,weekend
2323,2012-11-03,1420,weekend
4141,2012-11-03,1425,weekend
5050,2012-11-03,1430,weekend
00,2012-11-03,1435,weekend
00,2012-11-03,1440,weekend
00,2012-11-03,1445,weekend
2424,2012-11-03,1450,weekend
2121,2012-11-03,1455,weekend
00,2012-11-03,1500,weekend
00,2012-11-03,1505,weekend
00,2012-11-03,1510,weekend
00,2012-11-03,1515,weekend
00,2012-11-03,1520,weekend
00,2012-11-03,1525,weekend
00,2012-11-03,1530,weekend
114114,2012-11-03,1535,weekend
00,2012-11-03,1540,weekend
00,2012-11-03,1545,weekend
00,2012-11-03,1550,weekend
00,2012-11-03,1555,weekend
00,2012-11-03,1600,weekend
00,2012-11-03,1605,weekend
00,2012-11-03,1610,weekend
00,2012-11-03,1615,weekend
00,2012-11-03,1620,weekend
00,2012-11-03,1625,weekend
2020,2012-11-03,1630,weekend
4747,2012-11-03,1635,weekend
2424,2012-11-03,1640,weekend
6767,2012-11-03,1645,weekend
00,2012-11-03,1650,weekend
00,2012-11-03,1655,weekend
00,2012-11-03,1700,weekend
00,2012-11-03,1705,weekend
8686,2012-11-03,1710,weekend
112112,2012-11-03,1715,weekend
142142,2012-11-03,1720,weekend
8080,2012-11-03,1725,weekend
00,2012-11-03,1730,weekend
00,2012-11-03,1735,weekend
277277,2012-11-03,1740,weekend
103103,2012-11-03,1745,weekend
117117,2012-11-03,1750,weekend
183183,2012-11-03,1755,weekend
263263,2012-11-03,1800,weekend
295295,2012-11-03,1805,weekend
392392,2012-11-03,1810,weekend
324324,2012-11-03,1815,weekend
00,2012-11-03,1820,weekend
00,2012-11-03,1825,weekend
112112,2012-11-03,1830,weekend
00,2012-11-03,1835,weekend
88,2012-11-03,1840,weekend
88,2012-11-03,1845,weekend
00,2012-11-03,1850,weekend
3333,2012-11-03,1855,weekend
7171,2012-11-03,1900,weekend
6262,2012-11-03,1905,weekend
00,2012-11-03,1910,weekend
3333,2012-11-03,1915,weekend
55,2012-11-03,1920,weekend
00,2012-11-03,1925,weekend
3434,2012-11-03,1930,weekend
3737,2012-11-03,1935,weekend
9090,2012-11-03,1940,weekend
9090,2012-11-03,1945,weekend
00,2012-11-03,1950,weekend
00,2012-11-03,1955,weekend
00,2012-11-03,2000,weekend
00,2012-11-03,2005,weekend
00,2012-11-03,2010,weekend
00,2012-11-03,2015,weekend
00,2012-11-03,2020,weekend
00,2012-11-03,2025,weekend
00,2012-11-03,2030,weekend
00,2012-11-03,2035,weekend
00,2012-11-03,2040,weekend
00,2012-11-03,2045,weekend
7474,2012-11-03,2050,weekend
1818,2012-11-03,2055,weekend
7272,2012-11-03,2100,weekend
00,2012-11-03,2105,weekend
00,2012-11-03,2110,weekend
00,2012-11-03,2115,weekend
00,2012-11-03,2120,weekend
00,2012-11-03,2125,weekend
00,2012-11-03,2130,weekend
00,2012-11-03,2135,weekend
00,2012-11-03,2140,weekend
00,2012-11-03,2145,weekend
00,2012-11-03,2150,weekend
00,2012-11-03,2155,weekend
00,2012-11-03,2200,weekend
00,2012-11-03,2205,weekend
00,2012-11-03,2210,weekend
00,2012-11-03,2215,weekend
00,2012-11-03,2220,weekend
00,2012-11-03,2225,weekend
00,2012-11-03,2230,weekend
00,2012-11-03,2235,weekend
00,2012-11-03,2240,weekend
00,2012-11-03,2245,weekend
00,2012-11-03,2250,weekend
00,2012-11-03,2255,weekend
00,2012-11-03,2300,weekend
00,2012-11-03,2305,weekend
00,2012-11-03,2310,weekend
00,2012-11-03,2315,weekend
00,2012-11-03,2320,weekend
00,2012-11-03,2325,weekend
00,2012-11-03,2330,weekend
00,2012-11-03,2335,weekend
00,2012-11-03,2340,weekend
00,2012-11-03,2345,weekend
00,2012-11-03,2350,weekend
00,2012-11-03,2355,weekend
00,2012-11-04,0,weekend
00,2012-11-04,5,weekend
00,2012-11-04,10,weekend
00,2012-11-04,15,weekend
00,2012-11-04,20,weekend
00,2012-11-04,25,weekend
00,2012-11-04,30,weekend
00,2012-11-04,35,weekend
00,2012-11-04,40,weekend
